query_date,date_min,date_max,album_position,album_position_last_week,album_position_peak,album_artist,album_label,album_title,album_id,album_url,album_img_url,album_in_charts_weeks
2018-06-11,2018-06-08,2018-06-14,15,6.0,6,Various Artists,SME Media,Falco - Sterben Um zu Leben,hiphop-details-2000115,https://www.offiziellecharts.de/hiphop-details-2000115,/templates/gfktemplate/images/cover/2000115_a.jpg,2
2018-06-11,2018-06-08,2018-06-14,16,7.0,7,A$AP Rocky,A$AP Worldwide,Testing,hiphop-details-361085,https://www.offiziellecharts.de/hiphop-details-361085,/templates/gfktemplate/images/cover/361085_a.jpg,2
2018-06-11,2018-06-08,2018-06-14,17,15.0,1,187 Strassenbande,Auf!Keinen!Fall!,Sampler 4,hiphop-details-337133,https://www.offiziellecharts.de/hiphop-details-337133,/templates/gfktemplate/images/cover/337133_a.jpg,47
2018-06-11,2018-06-08,2018-06-14,18,14.0,1,Kollegah & Farid Bang,Banger Musik,Jung Brutal Gutaussehend 3,hiphop-details-342672,https://www.offiziellecharts.de/hiphop-details-342672,/templates/gfktemplate/images/cover/342672_a.jpg,27
2018-06-11,2018-06-08,2018-06-14,19,17.0,1,Bonez MC & RAF Camora,Auf!Keinen!Fall!,Palmen aus Plastik,hiphop-details-312205,https://www.offiziellecharts.de/hiphop-details-312205,/templates/gfktemplate/images/cover/312205_a.jpg,91
2018-06-11,2018-06-08,2018-06-14,20,13.0,1,Yung Hurn,Live From Earth,1220,hiphop-details-357519,https://www.offiziellecharts.de/hiphop-details-357519,/templates/gfktemplate/images/cover/357519_a.jpg,5
2018-06-18,2018-06-15,2018-06-21,1,1.0,1,Gzuz,Universal Domestic Vertigo,Wolke 7,hiphop-details-359038,https://www.offiziellecharts.de/hiphop-details-359038,/templates/gfktemplate/images/cover/359038_a.jpg,3
2018-06-18,2018-06-15,2018-06-21,2,4.0,1,Kontra K,BMG,Erde & Knochen,hiphop-details-353291,https://www.offiziellecharts.de/hiphop-details-353291,/templates/gfktemplate/images/cover/353291_a.jpg,5
2018-06-18,2018-06-15,2018-06-21,3,3.0,3,Namika,Jive Germany,Que Walou,hiphop-details-355806,https://www.offiziellecharts.de/hiphop-details-355806,/templates/gfktemplate/images/cover/355806_a.jpg,2
2018-06-18,2018-06-15,2018-06-21,4,7.0,2,Post Malone,Republic Records,Beerbongs & Bentleys,hiphop-details-358162,https://www.offiziellecharts.de/hiphop-details-358162,/templates/gfktemplate/images/cover/358162_a.jpg,7
2018-06-18,2018-06-15,2018-06-21,5,,5,Kids See Ghosts,Def Jam,Kids See Ghosts,hiphop-details-362472,https://www.offiziellecharts.de/hiphop-details-362472,/templates/gfktemplate/images/cover/362472_a.jpg,1
2018-06-18,2018-06-15,2018-06-21,6,2.0,2,Schwesta Ewa,Alles Oder Nix Records,Aywa,hiphop-details-356472,https://www.offiziellecharts.de/hiphop-details-356472,/templates/gfktemplate/images/cover/356472_a.jpg,2
2018-06-18,2018-06-15,2018-06-21,7,9.0,1,Ufo361,Stay High,808,hiphop-details-351296,https://www.offiziellecharts.de/hiphop-details-351296,/templates/gfktemplate/images/cover/351296_a.jpg,9
2018-06-18,2018-06-15,2018-06-21,8,6.0,6,Kanye West,Def Jam,Ye,hiphop-details-361650,https://www.offiziellecharts.de/hiphop-details-361650,/templates/gfktemplate/images/cover/361650_a.jpg,2
2018-06-18,2018-06-15,2018-06-21,9,12.0,2,Capital Bra,Auf!Keinen!Fall!,Blyat,hiphop-details-341368,https://www.offiziellecharts.de/hiphop-details-341368,/templates/gfktemplate/images/cover/341368_a.jpg,37
2018-06-18,2018-06-15,2018-06-21,10,11.0,1,RAF Camora,Indipendenza,Anthrazit,hiphop-details-339113,https://www.offiziellecharts.de/hiphop-details-339113,/templates/gfktemplate/images/cover/339113_a.jpg,42
2018-06-18,2018-06-15,2018-06-21,11,15.0,6,Various Artists,SME Media,Falco - Sterben Um zu Leben,hiphop-details-2000115,https://www.offiziellecharts.de/hiphop-details-2000115,/templates/gfktemplate/images/cover/2000115_a.jpg,3
2018-06-18,2018-06-15,2018-06-21,12,13.0,1,Azet,KMN Gang,Fast Life,hiphop-details-306964,https://www.offiziellecharts.de/hiphop-details-306964,/templates/gfktemplate/images/cover/306964_a.jpg,11
2018-06-18,2018-06-15,2018-06-21,13,5.0,5,Danger Dan,JKP - Jochens kleine Plattenfirma,Reflexionen aus dem beschönigten Leben,hiphop-details-360190,https://www.offiziellecharts.de/hiphop-details-360190,/templates/gfktemplate/images/cover/360190_a.jpg,2
2018-06-18,2018-06-15,2018-06-21,14,14.0,3,Trettmann,SoulForce Records,#DIY,hiphop-details-341361,https://www.offiziellecharts.de/hiphop-details-341361,/templates/gfktemplate/images/cover/341361_a.jpg,37
2018-06-18,2018-06-15,2018-06-21,15,17.0,1,187 Strassenbande,Auf!Keinen!Fall!,Sampler 4,hiphop-details-337133,https://www.offiziellecharts.de/hiphop-details-337133,/templates/gfktemplate/images/cover/337133_a.jpg,48
2018-06-18,2018-06-15,2018-06-21,16,18.0,1,Kollegah & Farid Bang,Banger Musik,Jung Brutal Gutaussehend 3,hiphop-details-342672,https://www.offiziellecharts.de/hiphop-details-342672,/templates/gfktemplate/images/cover/342672_a.jpg,28
2018-06-18,2018-06-15,2018-06-21,17,19.0,1,Bonez MC & RAF Camora,Auf!Keinen!Fall!,Palmen aus Plastik,hiphop-details-312205,https://www.offiziellecharts.de/hiphop-details-312205,/templates/gfktemplate/images/cover/312205_a.jpg,92
2018-06-18,2018-06-15,2018-06-21,18,16.0,7,A$AP Rocky,A$AP Worldwide,Testing,hiphop-details-361085,https://www.offiziellecharts.de/hiphop-details-361085,/templates/gfktemplate/images/cover/361085_a.jpg,3
2018-06-18,2018-06-15,2018-06-21,19,20.0,1,Yung Hurn,Live From Earth,1220,hiphop-details-357519,https://www.offiziellecharts.de/hiphop-details-357519,/templates/gfktemplate/images/cover/357519_a.jpg,6
2018-06-18,2018-06-15,2018-06-21,20,,1,SXTN,Jinx Music,Leben am Limit,hiphop-details-330441,https://www.offiziellecharts.de/hiphop-details-330441,/templates/gfktemplate/images/cover/330441_a.jpg,43
2018-06-25,2018-06-22,2018-06-28,1,1.0,1,Gzuz,Universal Domestic Vertigo,Wolke 7,hiphop-details-359038,https://www.offiziellecharts.de/hiphop-details-359038,/templates/gfktemplate/images/cover/359038_a.jpg,4
2018-06-25,2018-06-22,2018-06-28,2,2.0,1,Kontra K,BMG,Erde & Knochen,hiphop-details-353291,https://www.offiziellecharts.de/hiphop-details-353291,/templates/gfktemplate/images/cover/353291_a.jpg,6
2018-06-25,2018-06-22,2018-06-28,3,,3,Nazar,Chapter One,Mosaik,hiphop-details-358167,https://www.offiziellecharts.de/hiphop-details-358167,/templates/gfktemplate/images/cover/358167_a.jpg,1
2018-06-25,2018-06-22,2018-06-28,4,3.0,3,Namika,Jive Germany,Que Walou,hiphop-details-355806,https://www.offiziellecharts.de/hiphop-details-355806,/templates/gfktemplate/images/cover/355806_a.jpg,3
2018-06-25,2018-06-22,2018-06-28,5,,5,The Carters,Parkwood Entertainment,Everything Is Love,hiphop-details-363223,https://www.offiziellecharts.de/hiphop-details-363223,/templates/gfktemplate/images/cover/363223_a.jpg,1
2018-06-25,2018-06-22,2018-06-28,6,4.0,2,Post Malone,Republic Records,Beerbongs & Bentleys,hiphop-details-358162,https://www.offiziellecharts.de/hiphop-details-358162,/templates/gfktemplate/images/cover/358162_a.jpg,8
2018-06-25,2018-06-22,2018-06-28,7,,7,Said,HoodRich,Haq,hiphop-details-361551,https://www.offiziellecharts.de/hiphop-details-361551,/templates/gfktemplate/images/cover/361551_a.jpg,1
2018-06-25,2018-06-22,2018-06-28,8,7.0,1,Ufo361,Stay High,808,hiphop-details-351296,https://www.offiziellecharts.de/hiphop-details-351296,/templates/gfktemplate/images/cover/351296_a.jpg,10
2018-06-25,2018-06-22,2018-06-28,9,10.0,1,RAF Camora,Indipendenza,Anthrazit,hiphop-details-339113,https://www.offiziellecharts.de/hiphop-details-339113,/templates/gfktemplate/images/cover/339113_a.jpg,43
2018-06-25,2018-06-22,2018-06-28,10,9.0,2,Capital Bra,Auf!Keinen!Fall!,Blyat,hiphop-details-341368,https://www.offiziellecharts.de/hiphop-details-341368,/templates/gfktemplate/images/cover/341368_a.jpg,38
2018-06-25,2018-06-22,2018-06-28,11,15.0,1,187 Strassenbande,Auf!Keinen!Fall!,Sampler 4,hiphop-details-337133,https://www.offiziellecharts.de/hiphop-details-337133,/templates/gfktemplate/images/cover/337133_a.jpg,49
2018-06-25,2018-06-22,2018-06-28,12,,12,Nas,Mass Appeal Records,Nasir,hiphop-details-363066,https://www.offiziellecharts.de/hiphop-details-363066,/templates/gfktemplate/images/cover/363066_a.jpg,1
2018-06-25,2018-06-22,2018-06-28,13,14.0,3,Trettmann,SoulForce Records,#DIY,hiphop-details-341361,https://www.offiziellecharts.de/hiphop-details-341361,/templates/gfktemplate/images/cover/341361_a.jpg,38
2018-06-25,2018-06-22,2018-06-28,14,6.0,2,Schwesta Ewa,Alles Oder Nix Records,Aywa,hiphop-details-356472,https://www.offiziellecharts.de/hiphop-details-356472,/templates/gfktemplate/images/cover/356472_a.jpg,3
2018-06-25,2018-06-22,2018-06-28,15,12.0,1,Azet,KMN Gang,Fast Life,hiphop-details-306964,https://www.offiziellecharts.de/hiphop-details-306964,/templates/gfktemplate/images/cover/306964_a.jpg,12
2018-06-25,2018-06-22,2018-06-28,16,16.0,1,Kollegah & Farid Bang,Banger Musik,Jung Brutal Gutaussehend 3,hiphop-details-342672,https://www.offiziellecharts.de/hiphop-details-342672,/templates/gfktemplate/images/cover/342672_a.jpg,29
2018-06-25,2018-06-22,2018-06-28,17,17.0,1,Bonez MC & RAF Camora,Auf!Keinen!Fall!,Palmen aus Plastik,hiphop-details-312205,https://www.offiziellecharts.de/hiphop-details-312205,/templates/gfktemplate/images/cover/312205_a.jpg,93
2018-06-25,2018-06-22,2018-06-28,18,20.0,1,SXTN,Jinx Music,Leben am Limit,hiphop-details-330441,https://www.offiziellecharts.de/hiphop-details-330441,/templates/gfktemplate/images/cover/330441_a.jpg,44
2018-06-25,2018-06-22,2018-06-28,19,8.0,6,Kanye West,Def Jam,Ye,hiphop-details-361650,https://www.offiziellecharts.de/hiphop-details-361650,/templates/gfktemplate/images/cover/361650_a.jpg,3
2018-06-25,2018-06-22,2018-06-28,20,,20,Cr7z & Snowgoons,Arjuna,Newline,hiphop-details-362082,https://www.offiziellecharts.de/hiphop-details-362082,/templates/gfktemplate/images/cover/362082_a.jpg,1
2018-07-02,2018-06-29,2018-07-05,1,,1,Capital Bra,Team Kuku,Berlin Lebt,hiphop-details-361146,https://www.offiziellecharts.de/hiphop-details-361146,/templates/gfktemplate/images/cover/361146_a.jpg,1
2018-07-02,2018-06-29,2018-07-05,2,,2,Plusmacher,Goldbreuler Records,Hustlebach,hiphop-details-360245,https://www.offiziellecharts.de/hiphop-details-360245,/templates/gfktemplate/images/cover/360245_a.jpg,1
2018-07-02,2018-06-29,2018-07-05,3,2.0,1,Kontra K,BMG,Erde & Knochen,hiphop-details-353291,https://www.offiziellecharts.de/hiphop-details-353291,/templates/gfktemplate/images/cover/353291_a.jpg,7
2018-07-02,2018-06-29,2018-07-05,4,1.0,1,Gzuz,Universal Domestic Vertigo,Wolke 7,hiphop-details-359038,https://www.offiziellecharts.de/hiphop-details-359038,/templates/gfktemplate/images/cover/359038_a.jpg,5
2018-07-02,2018-06-29,2018-07-05,5,4.0,3,Namika,Jive Germany,Que Walou,hiphop-details-355806,https://www.offiziellecharts.de/hiphop-details-355806,/templates/gfktemplate/images/cover/355806_a.jpg,4
2018-07-02,2018-06-29,2018-07-05,6,,6,Rin,Division,Planet Megatron,hiphop-details-363295,https://www.offiziellecharts.de/hiphop-details-363295,/templates/gfktemplate/images/cover/363295_a.jpg,1
2018-07-02,2018-06-29,2018-07-05,7,,7,K.I.Z.,Universal Domestic Vertigo,Hahnenkampf,hiphop-details-65816,https://www.offiziellecharts.de/hiphop-details-65816,/templates/gfktemplate/images/cover/65816_a.jpg,1
2018-07-02,2018-06-29,2018-07-05,8,6.0,2,Post Malone,Republic Records,Beerbongs & Bentleys,hiphop-details-358162,https://www.offiziellecharts.de/hiphop-details-358162,/templates/gfktemplate/images/cover/358162_a.jpg,9
2018-07-02,2018-06-29,2018-07-05,9,,9,K.I.Z.,Universal Domestic Vertigo,Sexismus Gegen Rechts,hiphop-details-113258,https://www.offiziellecharts.de/hiphop-details-113258,/templates/gfktemplate/images/cover/113258_a.jpg,1
2018-07-02,2018-06-29,2018-07-05,10,5.0,5,The Carters,Parkwood Entertainment,Everything Is Love,hiphop-details-363223,https://www.offiziellecharts.de/hiphop-details-363223,/templates/gfktemplate/images/cover/363223_a.jpg,2
2018-07-02,2018-06-29,2018-07-05,11,,11,K.I.Z.,Universal Domestic Vertigo,Urlaub fürs Gehirn,hiphop-details-160734,https://www.offiziellecharts.de/hiphop-details-160734,/templates/gfktemplate/images/cover/160734_a.jpg,1
2018-07-02,2018-06-29,2018-07-05,12,9.0,1,RAF Camora,Indipendenza,Anthrazit,hiphop-details-339113,https://www.offiziellecharts.de/hiphop-details-339113,/templates/gfktemplate/images/cover/339113_a.jpg,44
2018-07-02,2018-06-29,2018-07-05,13,8.0,1,Ufo361,Stay High,808,hiphop-details-351296,https://www.offiziellecharts.de/hiphop-details-351296,/templates/gfktemplate/images/cover/351296_a.jpg,11
2018-07-02,2018-06-29,2018-07-05,14,10.0,2,Capital Bra,Auf!Keinen!Fall!,Blyat,hiphop-details-341368,https://www.offiziellecharts.de/hiphop-details-341368,/templates/gfktemplate/images/cover/341368_a.jpg,39
2018-07-02,2018-06-29,2018-07-05,15,11.0,1,187 Strassenbande,Auf!Keinen!Fall!,Sampler 4,hiphop-details-337133,https://www.offiziellecharts.de/hiphop-details-337133,/templates/gfktemplate/images/cover/337133_a.jpg,50
2018-07-02,2018-06-29,2018-07-05,16,15.0,1,Azet,KMN Gang,Fast Life,hiphop-details-306964,https://www.offiziellecharts.de/hiphop-details-306964,/templates/gfktemplate/images/cover/306964_a.jpg,13
2018-07-02,2018-06-29,2018-07-05,17,13.0,3,Trettmann,SoulForce Records,#DIY,hiphop-details-341361,https://www.offiziellecharts.de/hiphop-details-341361,/templates/gfktemplate/images/cover/341361_a.jpg,39
2018-07-02,2018-06-29,2018-07-05,18,,4,JAW,Jaw,Die Unerträgliche Dreistigkeit des Seins,hiphop-details-359718,https://www.offiziellecharts.de/hiphop-details-359718,/templates/gfktemplate/images/cover/359718_a.jpg,2
2018-07-02,2018-06-29,2018-07-05,19,17.0,1,Bonez MC & RAF Camora,Auf!Keinen!Fall!,Palmen aus Plastik,hiphop-details-312205,https://www.offiziellecharts.de/hiphop-details-312205,/templates/gfktemplate/images/cover/312205_a.jpg,94
2018-07-02,2018-06-29,2018-07-05,20,16.0,1,Kollegah & Farid Bang,Banger Musik,Jung Brutal Gutaussehend 3,hiphop-details-342672,https://www.offiziellecharts.de/hiphop-details-342672,/templates/gfktemplate/images/cover/342672_a.jpg,30
2018-07-09,2018-07-06,2018-07-12,1,,1,Juri,BBM Records,Bratans aus Favelas,hiphop-details-362566,https://www.offiziellecharts.de/hiphop-details-362566,/templates/gfktemplate/images/cover/362566_a.jpg,1
2018-07-09,2018-07-06,2018-07-12,2,1.0,1,Capital Bra,Team Kuku,Berlin Lebt,hiphop-details-361146,https://www.offiziellecharts.de/hiphop-details-361146,/templates/gfktemplate/images/cover/361146_a.jpg,2
2018-07-09,2018-07-06,2018-07-12,3,,3,Drake,Republic Records,Scorpion,hiphop-details-363661,https://www.offiziellecharts.de/hiphop-details-363661,/templates/gfktemplate/images/cover/363661_a.jpg,1
2018-07-09,2018-07-06,2018-07-12,4,4.0,1,Gzuz,Universal Domestic Vertigo,Wolke 7,hiphop-details-359038,https://www.offiziellecharts.de/hiphop-details-359038,/templates/gfktemplate/images/cover/359038_a.jpg,6
2018-07-09,2018-07-06,2018-07-12,5,3.0,1,Kontra K,BMG,Erde & Knochen,hiphop-details-353291,https://www.offiziellecharts.de/hiphop-details-353291,/templates/gfktemplate/images/cover/353291_a.jpg,8
2018-07-09,2018-07-06,2018-07-12,6,5.0,3,Namika,Jive Germany,Que Walou,hiphop-details-355806,https://www.offiziellecharts.de/hiphop-details-355806,/templates/gfktemplate/images/cover/355806_a.jpg,5
2018-07-09,2018-07-06,2018-07-12,7,8.0,2,Post Malone,Republic Records,Beerbongs & Bentleys,hiphop-details-358162,https://www.offiziellecharts.de/hiphop-details-358162,/templates/gfktemplate/images/cover/358162_a.jpg,10
2018-07-09,2018-07-06,2018-07-12,8,6.0,6,Rin,Division,Planet Megatron,hiphop-details-363295,https://www.offiziellecharts.de/hiphop-details-363295,/templates/gfktemplate/images/cover/363295_a.jpg,2
2018-07-09,2018-07-06,2018-07-12,9,12.0,1,RAF Camora,Indipendenza,Anthrazit,hiphop-details-339113,https://www.offiziellecharts.de/hiphop-details-339113,/templates/gfktemplate/images/cover/339113_a.jpg,45
2018-07-09,2018-07-06,2018-07-12,10,13.0,1,Ufo361,Stay High,808,hiphop-details-351296,https://www.offiziellecharts.de/hiphop-details-351296,/templates/gfktemplate/images/cover/351296_a.jpg,12
2018-07-09,2018-07-06,2018-07-12,11,15.0,1,187 Strassenbande,Auf!Keinen!Fall!,Sampler 4,hiphop-details-337133,https://www.offiziellecharts.de/hiphop-details-337133,/templates/gfktemplate/images/cover/337133_a.jpg,51
2018-07-09,2018-07-06,2018-07-12,12,2.0,2,Plusmacher,Goldbreuler Records,Hustlebach,hiphop-details-360245,https://www.offiziellecharts.de/hiphop-details-360245,/templates/gfktemplate/images/cover/360245_a.jpg,2
2018-07-09,2018-07-06,2018-07-12,13,10.0,5,The Carters,Parkwood Entertainment,Everything Is Love,hiphop-details-363223,https://www.offiziellecharts.de/hiphop-details-363223,/templates/gfktemplate/images/cover/363223_a.jpg,3
2018-07-09,2018-07-06,2018-07-12,14,17.0,3,Trettmann,SoulForce Records,#DIY,hiphop-details-341361,https://www.offiziellecharts.de/hiphop-details-341361,/templates/gfktemplate/images/cover/341361_a.jpg,40
2018-07-09,2018-07-06,2018-07-12,15,14.0,2,Capital Bra,Auf!Keinen!Fall!,Blyat,hiphop-details-341368,https://www.offiziellecharts.de/hiphop-details-341368,/templates/gfktemplate/images/cover/341368_a.jpg,40
2018-07-09,2018-07-06,2018-07-12,16,19.0,1,Bonez MC & RAF Camora,Auf!Keinen!Fall!,Palmen aus Plastik,hiphop-details-312205,https://www.offiziellecharts.de/hiphop-details-312205,/templates/gfktemplate/images/cover/312205_a.jpg,95
2018-07-09,2018-07-06,2018-07-12,17,20.0,1,Kollegah & Farid Bang,Banger Musik,Jung Brutal Gutaussehend 3,hiphop-details-342672,https://www.offiziellecharts.de/hiphop-details-342672,/templates/gfktemplate/images/cover/342672_a.jpg,31
2018-07-09,2018-07-06,2018-07-12,18,16.0,1,Azet,KMN Gang,Fast Life,hiphop-details-306964,https://www.offiziellecharts.de/hiphop-details-306964,/templates/gfktemplate/images/cover/306964_a.jpg,14
2018-07-09,2018-07-06,2018-07-12,19,,1,SXTN,Jinx Music,Leben am Limit,hiphop-details-330441,https://www.offiziellecharts.de/hiphop-details-330441,/templates/gfktemplate/images/cover/330441_a.jpg,45
2018-07-09,2018-07-06,2018-07-12,20,,1,Eminem,Interscope,Revival,hiphop-details-347811,https://www.offiziellecharts.de/hiphop-details-347811,/templates/gfktemplate/images/cover/347811_a.jpg,23
2018-07-16,2018-07-13,2018-07-19,1,2.0,1,Capital Bra,Team Kuku,Berlin Lebt,hiphop-details-361146,https://www.offiziellecharts.de/hiphop-details-361146,/templates/gfktemplate/images/cover/361146_a.jpg,3
2018-07-16,2018-07-13,2018-07-19,2,3.0,2,Drake,Republic Records,Scorpion,hiphop-details-363661,https://www.offiziellecharts.de/hiphop-details-363661,/templates/gfktemplate/images/cover/363661_a.jpg,2
2018-07-16,2018-07-13,2018-07-19,3,4.0,1,Gzuz,Universal Domestic Vertigo,Wolke 7,hiphop-details-359038,https://www.offiziellecharts.de/hiphop-details-359038,/templates/gfktemplate/images/cover/359038_a.jpg,7
2018-07-16,2018-07-13,2018-07-19,4,5.0,1,Kontra K,BMG,Erde & Knochen,hiphop-details-353291,https://www.offiziellecharts.de/hiphop-details-353291,/templates/gfktemplate/images/cover/353291_a.jpg,9
2018-07-16,2018-07-13,2018-07-19,5,,5,Pillath,Embassy Of Music,Ein Onkel von Welt,hiphop-details-358011,https://www.offiziellecharts.de/hiphop-details-358011,/templates/gfktemplate/images/cover/358011_a.jpg,1
2018-07-16,2018-07-13,2018-07-19,6,6.0,3,Namika,Jive Germany,Que Walou,hiphop-details-355806,https://www.offiziellecharts.de/hiphop-details-355806,/templates/gfktemplate/images/cover/355806_a.jpg,6
2018-07-16,2018-07-13,2018-07-19,7,7.0,2,Post Malone,Republic Records,Beerbongs & Bentleys,hiphop-details-358162,https://www.offiziellecharts.de/hiphop-details-358162,/templates/gfktemplate/images/cover/358162_a.jpg,11
2018-07-16,2018-07-13,2018-07-19,8,1.0,1,Juri,BBM Records,Bratans aus Favelas,hiphop-details-362566,https://www.offiziellecharts.de/hiphop-details-362566,/templates/gfktemplate/images/cover/362566_a.jpg,2
2018-07-16,2018-07-13,2018-07-19,9,13.0,5,The Carters,Columbia,Everything Is Love,hiphop-details-363223,https://www.offiziellecharts.de/hiphop-details-363223,/templates/gfktemplate/images/cover/363223_a.jpg,4
